ads_id,prop_name,completion_year,monthly_rent,location,property_type,rooms,parking,bathroom,size,furnished,facilities,additional_facilities,region,city,price_per_sqft,rooms_per_bathroom,age_of_property
99869590,The Scott Garden,2011.0,1600.0,Kuala Lumpur - Old Klang Road,Duplex,1,1.0,2.0,750,Partially Furnished,"Parking, Security, Lift, Swimming Pool, Gymnasium, Minimart","Air-Cond, Cooking Allowed, Washing Machine",Kuala Lumpur,Old Klang Road,2.130492676431425,0.3333333333333333,14.0
99869131,Nova II,2017.0,1300.0,Kuala Lumpur - Segambut,Apartment,3,1.0,2.0,1224,Partially Furnished,"Playground, Parking, Security, Lift, Jogging Track, Squash Court","Cooking Allowed, Air-Cond",Kuala Lumpur,Segambut,1.0612244897959184,1.0,8.0
99509115,Residensi Desa Satumas,2017.0,1600.0,Kuala Lumpur - Taman Desa,Condominium,3,1.0,2.0,850,Fully Furnished,"Security, Multipurpose hall, Playground, Parking, Minimart, Swimming Pool, Lift, Jogging Track","Cooking Allowed, Air-Cond, Internet, Washing Machine",Kuala Lumpur,Taman Desa,1.8801410105757932,1.0,8.0
99717594,Jasmin,2017.0,1200.0,Kuala Lumpur - Setapak,Apartment,3,1.0,2.0,700,Partially Furnished,"Parking, Security, Lift, Playground",Washing Machine,Kuala Lumpur,Setapak,1.7118402282453637,1.0,8.0
99869121,Residensi KepongMas,2020.0,1200.0,Kuala Lumpur - Kepong,Apartment,3,2.0,2.0,862,Not Furnished,Parking,None,Kuala Lumpur,Kepong,1.3904982618771726,1.0,5.0
99683267,Residensi KepongMas,2020.0,1200.0,Kuala Lumpur - Kepong,Apartment,3,1.0,2.0,800,Not Furnished,"Parking, Security, Lift, Playground, Minimart, Jogging Track",Cooking Allowed,Kuala Lumpur,Kepong,1.4981273408239701,1.0,5.0
99868962,Sofiya Residences,2017.0,2350.0,Kuala Lumpur - Desa ParkCity,Condominium,3,2.0,2.0,862,Fully Furnished,"Playground, Security, Lift, Swimming Pool, Parking","Air-Cond, Cooking Allowed, Washing Machine",Kuala Lumpur,Desa Parkcity,2.72305909617613,1.0,8.0
99605097,Suria Magna,2017.0,800.0,Kuala Lumpur - Kepong,Apartment,3,1.0,2.0,650,Not Furnished,"Parking, Playground",None,Kuala Lumpur,Kepong,1.228878648233487,1.0,8.0
99868498,Sri Putramas,2004.0,1600.0,Kuala Lumpur - Jalan Kuching,Condominium,3,1.0,2.0,1100,Partially Furnished,"Parking, Gymnasium, Barbeque area, Minimart, Swimming Pool, Playground, Tennis Court, Sauna, Security, Lift","Cooking Allowed, Air-Cond",Kuala Lumpur,Jalan Kuching,1.4532243415077202,1.0,21.0
99609776,Prima Saujana,2017.0,1200.0,Kuala Lumpur - Kepong,Apartment,3,1.0,2.0,950,Fully Furnished,"Gymnasium, Parking, Security, Playground, Lift, Swimming Pool, Minimart, Jogging Track","Air-Cond, Cooking Allowed, Washing Machine",Kuala Lumpur,Kepong,1.2618296529968454,1.0,8.0
99784563,Aman Puri,2017.0,900.0,Kuala Lumpur - Kepong,Apartment,3,1.0,2.0,904,Not Furnished,"Parking, Playground, Barbeque area, Swimming Pool, Security, Lift, Minimart, Jogging Track",Cooking Allowed,Kuala Lumpur,Kepong,0.994475138121547,1.0,8.0
99868731,Vista Wirajaya 2 @ PV9 Residence,2017.0,1800.0,Kuala Lumpur - Setapak,Apartment,3,1.0,2.0,850,Partially Furnished,"Multipurpose hall, Security, Lift, Swimming Pool, Playground","Near KTM/LRT, Cooking Allowed, Air-Cond, Washing Machine",Kuala Lumpur,Setapak,2.1151586368977675,1.0,8.0
99868729,Vista Saujana,2017.0,1000.0,Kuala Lumpur - Kepong,Apartment,3,1.0,2.0,988,Partially Furnished,"Parking, Security, Playground, Swimming Pool, Lift, Minimart, Jogging Track","Air-Cond, Cooking Allowed",Kuala Lumpur,Kepong,1.0111223458038423,1.0,8.0
99868723,Serini Melawati,2018.0,1800.0,Kuala Lumpur - Taman Melawati,Condominium,2,2.0,1.0,633,Fully Furnished,"Gymnasium, Parking, Playground, Security, Minimart, Swimming Pool",None,Kuala Lumpur,Taman Melawati,2.8391167192429023,1.0,7.0
99868407,Residensi KepongMas,2020.0,1350.0,Kuala Lumpur - Kepong,Apartment,3,1.0,2.0,800,Partially Furnished,"Parking, Swimming Pool, Security","Cooking Allowed, Near KTM/LRT",Kuala Lumpur,Kepong,1.6853932584269662,1.0,5.0
99868449,Residensi Jalilmas,2017.0,1300.0,Kuala Lumpur - Bukit Jalil,Apartment,3,1.0,2.0,800,Partially Furnished,"Parking, Minimart, Multipurpose hall, Security, Lift",Near KTM/LRT,Kuala Lumpur,Bukit Jalil,1.6229712858926342,1.0,8.0
99868643,Teratai Mewah Apartment,2017.0,980.0,Kuala Lumpur - Setapak,Apartment,3,1.0,1.0,653,Partially Furnished,"Parking, Security, Lift, Playground",Cooking Allowed,Kuala Lumpur,Setapak,1.4984709480122325,1.5,8.0
99868634,Sering Akasia,2009.0,1500.0,Kuala Lumpur - Cheras,Duplex,4,1.0,3.0,1546,Partially Furnished,"Parking, Playground, Minimart, Barbeque area, Security, Swimming Pool, Gymnasium",None,Kuala Lumpur,Cheras,0.9696186166774402,1.0,16.0
99868620,Prisma Cheras,2017.0,1500.0,Kuala Lumpur - Cheras,Condominium,3,1.0,2.0,1152,Partially Furnished,"Gymnasium, Sauna, Parking, Security, Playground, Barbeque area, Swimming Pool, Tennis Court, Squash Court, Lift",Cooking Allowed,Kuala Lumpur,Cheras,1.3009540329575022,1.0,8.0
99868599,Le Chateau,2017.0,1500.0,Kuala Lumpur - Seputeh,Apartment,3,1.0,1.0,1030,Partially Furnished,"Parking, Security, Swimming Pool","Air-Cond, Cooking Allowed",Kuala Lumpur,Seputeh,1.454898157129001,1.5,8.0
98179061,Mutiara Magna,2017.0,880.0,Kuala Lumpur - Kepong,Apartment,3,1.0,2.0,650,Partially Furnished,"Parking, Security","Cooking Allowed, Near KTM/LRT",Kuala Lumpur,Kepong,1.3517665130568357,1.0,8.0
99868144,M Vertica,2023.0,2500.0,Kuala Lumpur - Cheras,Condominium,3,2.0,2.0,850,Fully Furnished,"Jogging Track, Barbeque area, Parking, Security, Swimming Pool, Lift, Playground, Tennis Court, Multipurpose hall","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",Kuala Lumpur,Cheras,2.937720329024677,1.0,2.0
99868463,Residensi Pandanmas 2,2017.0,1500.0,Kuala Lumpur - Desa Pandan,Apartment,3,1.0,2.0,930,Fully Furnished,"Jogging Track, Gymnasium, Swimming Pool, Minimart, Security, Playground, Parking, Lift, Multipurpose hall","Air-Cond, Cooking Allowed",Kuala Lumpur,Desa Pandan,1.6111707841031149,1.0,8.0
99868036,M Vertica,2023.0,2500.0,Kuala Lumpur - Cheras,Condominium,3,2.0,2.0,850,Fully Furnished,"Lift, Barbeque area, Tennis Court, Swimming Pool, Multipurpose hall, Security, Jogging Track, Parking, Playground, Gymnasium, Sauna, Minimart","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",Kuala Lumpur,Cheras,2.937720329024677,1.0,2.0
99868055,Brem Park 1,1980.0,1398.0,Kuala Lumpur - Old Klang Road,Condominium,3,1.0,2.0,980,Partially Furnished,"Playground, Barbeque area, Parking, Minimart, Club house, Security, Jogging Track, Squash Court, Swimming Pool, Lift","Cooking Allowed, Near KTM/LRT",Kuala Lumpur,Old Klang Road,1.4250764525993884,1.0,45.0
99868054,Maxim Citilights,2017.0,1700.0,Kuala Lumpur - Sentul,Service Residence,3,2.0,2.0,1095,Fully Furnished,"Multipurpose hall, Minimart, Jogging Track, Swimming Pool, Security, Playground, Parking, Lift","Air-Cond, Cooking Allowed, Washing Machine",Kuala Lumpur,Sentul,1.551094890510949,1.0,8.0
99868137,Kiara East - DEX Suites,2016.0,2000.0,Kuala Lumpur - KL City,Condominium,3,2.0,2.0,911,Fully Furnished,"Multipurpose hall, Playground, Gymnasium, Parking, Jogging Track, Security, Lift, Swimming Pool, Barbeque area","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",Kuala Lumpur,Kl City,2.192982456140351,1.0,9.0
99868369,South View,2017.0,3000.0,Kuala Lumpur - Bangsar South,Service Residence,2,1.0,2.0,815,Fully Furnished,"Playground, Barbeque area, Multipurpose hall, Parking, Security, Swimming Pool, Gymnasium",Air-Cond,Kuala Lumpur,Bangsar South,3.676470588235294,0.6666666666666666,8.0
99868018,Bandar Baru Sentul,2017.0,900.0,Kuala Lumpur - Sentul,Flat,2,1.0,1.0,570,Not Furnished,Minimart,"Cooking Allowed, Near KTM/LRT",Kuala Lumpur,Sentul,1.5761821366024518,1.0,8.0
99868200,Mizumi Residences,2020.0,1600.0,Kuala Lumpur - Kepong,Service Residence,4,2.0,2.0,932,Partially Furnished,"Minimart, Playground, Swimming Pool, Gymnasium, Squash Court, Multipurpose hall, Security, Jogging Track, Lift, Sauna, Parking, Tennis Court, Club house","Cooking Allowed, Near KTM/LRT",Kuala Lumpur,Kepong,1.714898177920686,1.3333333333333333,5.0
99868183,Vista Amani,2017.0,1750.0,Kuala Lumpur - Cheras,Condominium,4,2.0,2.0,1150,Fully Furnished,"Minimart, Swimming Pool, Playground, Parking, Security, Gymnasium","Cooking Allowed, Washing Machine, Air-Cond, Near KTM/LRT",Kuala Lumpur,Cheras,1.520417028670721,1.3333333333333333,8.0
99867639,PV9 Residences @ Taman Melati,2022.0,1800.0,Kuala Lumpur - Setapak,Service Residence,3,2.0,2.0,1100,Partially Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",Kuala Lumpur,Setapak,1.6348773841961852,1.0,3.0
99557939,Bayu Andaman,2017.0,1700.0,Kuala Lumpur - Sentul,Apartment,3,1.0,2.0,1000,Fully Furnished,"Gymnasium, Sauna, Minimart, Squash Court, Parking, Security, Playground, Swimming Pool, Lift",None,Kuala Lumpur,Sentul,1.6983016983016983,1.0,8.0
99867490,M Centura,2021.0,1400.0,Kuala Lumpur - Sentul,Service Residence,3,1.0,2.0,850,Fully Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet",Kuala Lumpur,Sentul,1.645123384253819,1.0,4.0
99867508,Residensi KepongMas,2020.0,1200.0,Kuala Lumpur - Kepong,Apartment,3,1.0,2.0,800,Partially Furnished,Parking,None,Kuala Lumpur,Kepong,1.4981273408239701,1.0,5.0
99867599,Ketumbar Heights,2010.0,1350.0,Kuala Lumpur - Cheras,Condominium,3,1.0,2.0,900,Fully Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Minimart, Squash Court, Tennis Court","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",Kuala Lumpur,Cheras,1.4983351831298557,1.0,15.0
99418564,Petalz Residences @ Old Klang Road,2016.0,2200.0,Kuala Lumpur - Old Klang Road,Service Residence,2,1.0,2.0,895,Fully Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet",Kuala Lumpur,Old Klang Road,2.455357142857143,0.6666666666666666,9.0
99867418,Dorchester,2003.0,1200.0,Kuala Lumpur - Sri Hartamas,Service Residence,1,1.0,1.0,410,Fully Furnished,"Parking, Swimming Pool, Barbeque area, Sauna, Minimart, Security, Gymnasium",None,Kuala Lumpur,Sri Hartamas,2.9197080291970803,0.5,22.0
99867470,Panorama Residences (Sentul),2014.0,1550.0,Kuala Lumpur - Sentul,Condominium,3,1.0,2.0,1100,Fully Furnished,"Security, Jogging Track, Multipurpose hall, Minimart, Swimming Pool, Gymnasium, Tennis Court, Playground",None,Kuala Lumpur,Sentul,1.407811080835604,1.0,11.0
99618739,Danau Idaman,2000.0,1650.0,Kuala Lumpur - Taman Desa,Condominium,3,1.0,2.0,980,Fully Furnished,"Gymnasium, Squash Court, Sauna, Parking, Security, Swimming Pool, Playground, Tennis Court, Minimart",None,Kuala Lumpur,Taman Desa,1.6819571865443426,1.0,25.0
94351736,Arte Mont Kiara,2017.0,2900.0,Kuala Lumpur - Mont Kiara,Service Residence,2,2.0,2.0,900,Fully Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet",Kuala Lumpur,Mont Kiara,3.218645948945616,0.6666666666666666,8.0
90972946,Arte Mont Kiara,2017.0,1800.0,Kuala Lumpur - Mont Kiara,Service Residence,1,1.0,1.0,500,Fully Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet",Kuala Lumpur,Mont Kiara,3.592814371257485,0.5,8.0
99867666,Platinum Splendor Residensi Semarak,2020.0,1600.0,Kuala Lumpur - Keramat,Condominium,3,2.0,2.0,926,Partially Furnished,"Security, Sauna, Minimart, Swimming Pool, Gymnasium, Tennis Court, Lift, Playground, Squash Court, Parking","Cooking Allowed, Washing Machine",Kuala Lumpur,Keramat,1.725997842502697,1.0,5.0
99867665,Platinum Splendor Residensi Semarak,2020.0,1500.0,Kuala Lumpur - Keramat,Condominium,3,2.0,2.0,926,Partially Furnished,"Swimming Pool, Tennis Court, Parking, Gymnasium, Lift, Security, Playground, Sauna, Minimart, Squash Court",Cooking Allowed,Kuala Lumpur,Keramat,1.6181229773462784,1.0,5.0
99867454,Seri Riana Residence,2016.0,4000.0,Kuala Lumpur - Wangsa Maju,Condominium,3,2.0,2.0,1382,Fully Furnished,"Playground, Swimming Pool, Tennis Court, Barbeque area, Parking, Gymnasium, Squash Court, Jogging Track, Security, Lift, Minimart, Multipurpose hall","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",Kuala Lumpur,Wangsa Maju,2.8922631959508314,1.0,9.0
99866850,i-Zen @ Kiara 2,2005.0,4999.0,Kuala Lumpur - Mont Kiara,Service Residence,3,2.0,3.0,1552,Fully Furnished,"Playground, Barbeque area, Sauna, Gymnasium, Security, Parking, Swimming Pool","Air-Cond, Cooking Allowed, Washing Machine",Kuala Lumpur,Mont Kiara,3.2189311010946553,0.75,20.0
99866816,SkyMeridien Residences @ Sentul East,2022.0,2900.0,Kuala Lumpur - Sentul,Service Residence,4,2.0,2.0,1200,Fully Furnished,"Parking, Gymnasium, Security, Playground, Swimming Pool, Jogging Track, Lift, Multipurpose hall, Minimart, Tennis Court, Sauna, Squash Court, Barbeque area, Club house",None,Kuala Lumpur,Sentul,2.4146544546211492,1.3333333333333333,3.0
99866914,Paraiso @ The Earth Bukit Jalil,2020.0,2400.0,Kuala Lumpur - Bukit Jalil,Condominium,3,2.0,2.0,1100,Fully Furnished,"Security, Sauna, Multipurpose hall, Parking, Swimming Pool, Barbeque area, Club house",None,Kuala Lumpur,Bukit Jalil,2.1798365122615806,1.0,5.0
99866893,Regalia Residence,2012.0,1500.0,Kuala Lumpur - Jalan Sultan Ismail,Service Residence,1,1.0,1.0,500,Fully Furnished,"Swimming Pool, Playground, Gymnasium, Squash Court, Security, Lift, Parking","Air-Cond, Cooking Allowed, Washing Machine",Kuala Lumpur,Jalan Sultan Ismail,2.9940119760479043,0.5,13.0
99867294,Platinum OUG Residence,2017.0,1350.0,Kuala Lumpur - Bukit Jalil,Condominium,3,1.0,2.0,1200,Partially Furnished,None,None,Kuala Lumpur,Bukit Jalil,1.1240632805995003,1.0,8.0
99867262,Residensi KepongMas,2020.0,1200.0,Kuala Lumpur - Kepong,Apartment,3,1.0,2.0,800,Not Furnished,"Parking, Playground, Lift, Security","Air-Cond, Cooking Allowed",Kuala Lumpur,Kepong,1.4981273408239701,1.0,5.0
99867215,Sentul Utama Condominium,2009.0,1100.0,Kuala Lumpur - Sentul,Condominium,3,1.0,2.0,877,Partially Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Minimart, Multipurpose hall, Jogging Track, Barbeque area, Tennis Court, Club house","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet",Kuala Lumpur,Sentul,1.2528473804100229,1.0,16.0
99867144,i-Zen @ Kiara 1,2008.0,4500.0,Kuala Lumpur - Mont Kiara,Condominium,3,2.0,3.0,1430,Fully Furnished,"Swimming Pool, Barbeque area, Gymnasium, Squash Court, Parking, Security, Playground, Sauna",None,Kuala Lumpur,Mont Kiara,3.1446540880503147,0.75,17.0
99867031,Impiana Sky Residensi,2021.0,1200.0,Kuala Lumpur - Bukit Jalil,Apartment,3,1.0,2.0,850,Partially Furnished,"Multipurpose hall, Security, Playground, Gymnasium, Parking",None,Kuala Lumpur,Bukit Jalil,1.4101057579318448,1.0,4.0
99866405,Berlian Residence @ Setapak,2017.0,1500.0,Kuala Lumpur - Setapak,Condominium,3,1.0,2.0,900,Partially Furnished,None,None,Kuala Lumpur,Setapak,1.664816870144284,1.0,8.0
99866322,Residensi Jalilmas,2017.0,1100.0,Kuala Lumpur - Bukit Jalil,Apartment,3,1.0,2.0,800,Partially Furnished,"Security, Multipurpose hall, Minimart, Parking",None,Kuala Lumpur,Bukit Jalil,1.373283395755306,1.0,8.0
99866146,Ativo Suites @ Damansara Avenue,2021.0,1800.0,Kuala Lumpur - Sri Damansara,Service Residence,1,1.0,1.0,750,Partially Furnished,"Security, Swimming Pool, Playground, Gymnasium, Jogging Track, Parking, Barbeque area, Lift, Sauna, Minimart, Club house, Multipurpose hall","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",Kuala Lumpur,Sri Damansara,2.396804260985353,0.5,4.0
99866453,M Vertica,2023.0,3000.0,Kuala Lumpur - Cheras,Condominium,4,1.0,2.0,1000,Fully Furnished,"Parking, Playground, Swimming Pool, Barbeque area, Multipurpose hall, Jogging Track, Lift, Security, Tennis Court",None,Kuala Lumpur,Cheras,2.997002997002997,1.3333333333333333,2.0
99866446,"SkyAwani 3 Residence, Setapak",2021.0,1250.0,Kuala Lumpur - Setapak,Condominium,3,1.0,2.0,800,Partially Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court",None,Kuala Lumpur,Setapak,1.5605493133583022,1.0,4.0
99866442,SkyMeridien Residences @ Sentul East,2022.0,1999.0,Kuala Lumpur - Sentul,Condominium,1,1.0,1.0,600,Fully Furnished,"Club house, Barbeque area, Gymnasium, Jogging Track, Security, Minimart, Playground, Sauna, Swimming Pool, Tennis Court, Squash Court, Lift, Multipurpose hall, Parking",None,Kuala Lumpur,Sentul,3.3261231281198005,0.5,3.0
99508281,Putra Majestik,2008.0,1500.0,Kuala Lumpur - Jalan Ipoh,Condominium,3,1.0,2.0,1020,Fully Furnished,None,None,Kuala Lumpur,Jalan Ipoh,1.4691478942213516,1.0,17.0
99865882,The Ridge @ KL East,2020.0,1999.0,Kuala Lumpur - Ampang,Condominium,1,1.0,1.0,700,Fully Furnished,"Security, Gymnasium, Jogging Track, Barbeque area, Playground, Multipurpose hall, Swimming Pool",None,Kuala Lumpur,Ampang,2.8516405135520686,0.5,5.0
99579032,Royal Regent (Sri Putramas 3),2013.0,1900.0,Kuala Lumpur - Jalan Kuching,Condominium,3,1.0,2.0,1100,Fully Furnished,"Minimart, Tennis Court, Sauna, Playground, Swimming Pool, Gymnasium",None,Kuala Lumpur,Jalan Kuching,1.7257039055404177,1.0,12.0
99865869,The Ridge @ KL East,2020.0,1700.0,Kuala Lumpur - Ampang,Condominium,1,1.0,1.0,700,Partially Furnished,"Security, Gymnasium, Jogging Track, Barbeque area, Playground, Multipurpose hall, Swimming Pool",None,Kuala Lumpur,Ampang,2.425106990014265,0.5,5.0
99866012,Residensi KepongMas,2020.0,1200.0,Kuala Lumpur - Kepong,Apartment,3,1.0,2.0,800,Partially Furnished,"Parking, Lift, Security, Playground, Minimart","Cooking Allowed, Air-Cond",Kuala Lumpur,Kepong,1.4981273408239701,1.0,5.0
99865624,Idaman Sutera,2017.0,950.0,Kuala Lumpur - Setapak,Condominium,3,1.0,2.0,845,Partially Furnished,"Security, Barbeque area, Swimming Pool, Minimart, Jogging Track, Parking, Playground, Gymnasium, Tennis Court, Sauna",None,Kuala Lumpur,Setapak,1.1229314420803782,1.0,8.0
99865623,THE FENNEL AT SENTUL EAST,2017.0,2500.0,Kuala Lumpur - Sentul,Condominium,3,2.0,3.0,1200,Fully Furnished,None,None,Kuala Lumpur,Sentul,2.0815986677768525,0.75,8.0
99486957,Sri Ayu,2017.0,1700.0,Kuala Lumpur - Setiawangsa,Condominium,3,1.0,2.0,1200,Fully Furnished,"Gymnasium, Swimming Pool, Playground, Parking, Security, Multipurpose hall, Club house, Tennis Court","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",Kuala Lumpur,Setiawangsa,1.4154870940882598,1.0,8.0
99757258,Bukit OUG Condominium,2017.0,1000.0,Kuala Lumpur - Bukit Jalil,Condominium,2,1.0,1.0,775,Fully Furnished,"Security, Minimart, Squash Court, Jogging Track, Playground, Swimming Pool, Tennis Court, Gymnasium, Parking, Lift, Sauna, Multipurpose hall","Cooking Allowed, Air-Cond, Near KTM/LRT, Washing Machine",Kuala Lumpur,Bukit Jalil,1.288659793814433,1.0,8.0
99865538,SkyMeridien Residences @ Sentul East,2022.0,1999.0,Kuala Lumpur - Sentul,Condominium,2,2.0,2.0,800,Partially Furnished,"Club house, Barbeque area, Gymnasium, Jogging Track, Security, Minimart, Playground, Sauna, Swimming Pool, Tennis Court, Squash Court, Lift, Multipurpose hall, Parking",None,Kuala Lumpur,Sentul,2.495630461922597,0.6666666666666666,3.0
99865534,Midfields 2,2017.0,1300.0,Kuala Lumpur - Sungai Besi,Condominium,3,1.0,2.0,1040,Partially Furnished,"Parking, Security, Swimming Pool, Playground, Barbeque area, Jogging Track","Air-Cond, Washing Machine",Kuala Lumpur,Sungai Besi,1.2487992315081653,1.0,8.0
96056098,UBN Tower,2017.0,2100.0,Kuala Lumpur - KLCC,Condominium,1,1.0,1.0,720,Fully Furnished,"Sauna, Tennis Court, Security, Swimming Pool, Squash Court, Parking, Gymnasium","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",Kuala Lumpur,Klcc,2.912621359223301,0.5,8.0
99865568,Pinnacle,2017.0,2500.0,Kuala Lumpur - Sri Petaling,Condominium,3,2.0,3.0,914,Fully Furnished,None,None,Kuala Lumpur,Sri Petaling,2.73224043715847,0.75,8.0
98811069,KL Traders Square Residences,2019.0,1800.0,Kuala Lumpur - Gombak,Service Residence,4,1.0,2.0,918,Fully Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",Kuala Lumpur,Gombak,1.9586507072905333,1.3333333333333333,6.0
99865600,The Capers,2017.0,2500.0,Kuala Lumpur - Sentul,Condominium,2,1.0,2.0,1000,Fully Furnished,"Swimming Pool, Gymnasium, Security, Parking, Playground, Sauna, Jogging Track, Barbeque area",None,Kuala Lumpur,Sentul,2.4975024975024973,0.6666666666666666,8.0
99865797,Avenue Court,1993.0,1100.0,Kuala Lumpur - Old Klang Road,Apartment,3,1.0,2.0,990,Partially Furnished,"Parking, Playground, Gymnasium, Minimart, Swimming Pool, Jogging Track, Security",None,Kuala Lumpur,Old Klang Road,1.1099899091826437,1.0,32.0
99865790,The Capers,2017.0,1700.0,Kuala Lumpur - Sentul,Service Residence,2,1.0,2.0,800,Partially Furnished,"Swimming Pool, Gymnasium, Security, Parking, Playground, Sauna, Jogging Track, Barbeque area",None,Kuala Lumpur,Sentul,2.1223470661672907,0.6666666666666666,8.0
99865455,Majestic Maxim,2021.0,1300.0,Kuala Lumpur - Cheras,Service Residence,2,1.0,2.0,680,Partially Furnished,"Parking, Swimming Pool, Gymnasium, Barbeque area, Lift, Security, Playground, Jogging Track","Air-Cond, Near KTM/LRT",Kuala Lumpur,Cheras,1.908957415565345,0.6666666666666666,4.0
99865445,Residensi Gurneymas,2021.0,1300.0,Kuala Lumpur - Keramat,Apartment,3,1.0,2.0,850,Partially Furnished,"Parking, Security",None,Kuala Lumpur,Keramat,1.527614571092832,1.0,4.0
99599433,Apartment Desa Tasik Fasa 6B,2017.0,1100.0,Kuala Lumpur - Sri Petaling,Apartment,3,1.0,2.0,800,Fully Furnished,None,None,Kuala Lumpur,Sri Petaling,1.373283395755306,1.0,8.0
99865662,Nova I,2014.0,1300.0,Kuala Lumpur - Segambut,Apartment,2,1.0,1.0,747,Fully Furnished,"Security, Barbeque area, Playground, Parking, Jogging Track, Lift",None,Kuala Lumpur,Segambut,1.7379679144385027,1.0,11.0
99865659,Majestic Maxim,2021.0,1300.0,Kuala Lumpur - Cheras,Service Residence,2,1.0,2.0,650,Partially Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court",Near KTM/LRT,Kuala Lumpur,Cheras,1.9969278033794162,0.6666666666666666,4.0
99865149,Araville,2017.0,3800.0,Kuala Lumpur - Bangsar,Condominium,4,1.0,3.0,1740,Fully Furnished,"Tennis Court, Squash Court, Barbeque area, Gymnasium, Parking, Security, Playground, Swimming Pool, Lift, Sauna, Multipurpose hall","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",Kuala Lumpur,Bangsar,2.182653647329121,1.0,8.0
99864985,Endah Ria,2000.0,1500.0,Kuala Lumpur - Sri Petaling,Condominium,3,1.0,2.0,945,Fully Furnished,"Parking, Swimming Pool, Lift, Security","Air-Cond, Cooking Allowed, Washing Machine, Near KTM/LRT",Kuala Lumpur,Sri Petaling,1.5856236786469344,1.0,25.0
99864969,Sentul Point Suite Apartment,2020.0,1200.0,Kuala Lumpur - Sentul,Apartment,3,1.0,2.0,875,Not Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet",Kuala Lumpur,Sentul,1.36986301369863,1.0,5.0
99864966,Sentul Point Suite Apartment,2020.0,1200.0,Kuala Lumpur - Sentul,Apartment,3,1.0,2.0,875,Not Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet",Kuala Lumpur,Sentul,1.36986301369863,1.0,5.0
98026003,Unknown,2017.0,1300.0,Kuala Lumpur - Setapak,Condominium,3,1.0,2.0,800,Partially Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet",Kuala Lumpur,Setapak,1.6229712858926342,1.0,8.0
